Order_ID,Order_Date,Region,Customer_Segment,Category,Product,Quantity,Unit_Price,Discount,Revenue
ORD0573,2025-01-22,North,Corporate,Electronics,USB Hub,5,2090.59,0.15,8885.01
ORD0574,2025-04-18,South,Consumer,Fashion,Jeans,4,4546.01,0.15,15456.43
ORD0575,2025-04-05,Central,Consumer,Home & Kitchen,Storage Box,3,1131.77,0.0,3395.31
ORD0576,2025-10-09,East,Consumer,Beauty,Lip Balm,1,1594.13,0.0,1594.13
ORD0577,2025-04-12,North,Corporate,Beauty,Shampoo,3,814.43,0.0,2443.29
ORD0578,2025-11-14,Central,Home Office,Electronics,Keyboard,3,2531.13,0.05,7213.72
ORD0579,2025-06-06,West,Consumer,Home & Kitchen,Storage Box,5,1948.57,0.05,9255.71
ORD0580,2025-01-03,East,Corporate,Fashion,Jeans,2,3617.56,0.1,6511.61
ORD0581,2025-03-10,West,Home Office,Fashion,Backpack,4,2336.72,0.05,8879.54
ORD0582,2025-02-25,Central,Consumer,Home & Kitchen,Storage Box,1,4239.61,0.0,4239.61
ORD0583,2025-05-15,Central,Home Office,Electronics,Wireless Mouse,1,4277.02,0.0,4277.02
ORD0584,2025-07-27,West,Home Office,Home & Kitchen,Coffee Maker,5,1449.96,0.15,6162.33
ORD0585,2025-03-18,East,Consumer,Fashion,Backpack,2,4477.9,0.15,7612.43
ORD0586,2025-08-26,Central,Home Office,Electronics,Headphones,3,2609.4,0.0,7828.2
ORD0587,2025-03-26,South,Home Office,Home & Kitchen,Table Lamp,2,1058.9,0.15,1800.13
ORD0588,2025-09-05,North,Corporate,Fashion,T-Shirt,2,3854.07,0.0,7708.14
ORD0589,2025-07-09,West,Corporate,Home & Kitchen,Coffee Maker,2,2684.85,0.05,5101.21
ORD0590,2025-08-21,East,Home Office,Electronics,Wireless Mouse,3,694.48,0.15,1770.92
ORD0591,2025-05-15,Central,Corporate,Home & Kitchen,Table Lamp,4,1952.42,0.0,7809.68
ORD0592,2025-07-12,West,Corporate,Home & Kitchen,Storage Box,4,1892.91,0.05,7193.06
ORD0593,2025-11-06,North,Home Office,Electronics,USB Hub,2,2310.51,0.0,4621.02
ORD0594,2025-11-26,Central,Home Office,Fashion,Jeans,2,1096.15,0.05,2082.68
ORD0595,2025-03-02,West,Corporate,Home & Kitchen,Table Lamp,3,3656.23,0.1,9871.82
ORD0596,2025-04-18,Central,Home Office,Home & Kitchen,Table Lamp,1,1368.62,0.0,1368.62
ORD0597,2025-03-24,North,Consumer,Home & Kitchen,Storage Box,1,4474.83,0.0,4474.83
ORD0598,2025-05-13,North,Home Office,Home & Kitchen,Storage Box,4,3075.92,0.15,10458.13
ORD0599,2025-12-05,West,Consumer,Fashion,T-Shirt,2,2355.18,0.1,4239.32
ORD0600,2025-04-23,Central,Home Office,Beauty,Lip Balm,2,4013.16,0.0,8026.32
ORD0601,2025-09-19,Central,Consumer,Fashion,Jeans,3,4626.29,0.15,11797.04
ORD0602,2025-04-28,Central,Home Office,Beauty,Perfume,2,720.14,0.0,1440.28
ORD0603,2025-12-17,Central,Home Office,Beauty,Moisturizer,5,661.23,0.1,2975.54
ORD0604,2025-01-20,Central,Consumer,Electronics,Wireless Mouse,4,3364.08,0.15,11437.87
ORD0605,2025-12-14,Central,Corporate,Beauty,Lip Balm,4,1976.81,0.0,7907.24
ORD0606,2025-04-28,North,Corporate,Beauty,Perfume,3,3026.43,0.15,7717.4
ORD0607,2025-03-10,East,Home Office,Fashion,Backpack,2,4567.41,0.0,9134.82
ORD0608,2025-10-06,Central,Home Office,Beauty,Shampoo,2,225.25,0.0,450.5
ORD0609,2025-03-02,West,Corporate,Electronics,Headphones,2,3500.28,0.05,6650.53
ORD0610,2025-02-24,West,Home Office,Home & Kitchen,Table Lamp,5,1416.44,0.15,6019.87
ORD0611,2025-07-07,West,Consumer,Fashion,Backpack,2,2182.5,0.15,3710.25
ORD0612,2025-07-09,South,Home Office,Beauty,Shampoo,3,2971.73,0.1,8023.67
ORD0613,2025-03-02,West,Corporate,Home & Kitchen,Table Lamp,2,680.34,0.15,1156.58
ORD0614,2025-10-09,North,Consumer,Electronics,Keyboard,4,4828.94,0.0,19315.76
ORD0615,2025-08-30,North,Home Office,Beauty,Face Wash,1,1461.84,0.05,1388.75
ORD0616,2025-01-20,Central,Consumer,Beauty,Perfume,5,3348.64,0.05,15906.04
ORD0617,2025-03-31,East,Consumer,Beauty,Perfume,1,1167.19,0.15,992.11
ORD0618,2025-01-18,South,Home Office,Home & Kitchen,Storage Box,2,3434.32,0.05,6525.21
ORD0619,2025-01-01,West,Corporate,Home & Kitchen,Coffee Maker,3,3941.43,0.05,11233.08
ORD0620,2025-10-28,North,Home Office,Home & Kitchen,Storage Box,1,3736.24,0.0,3736.24
ORD0621,2025-05-26,West,Corporate,Fashion,Sneakers,3,1285.22,0.0,3855.66
ORD0622,2025-10-22,Central,Consumer,Electronics,Bluetooth Speaker,2,2153.25,0.0,4306.5
ORD0623,2025-09-15,Central,Home Office,Fashion,Sneakers,1,4053.12,0.05,3850.46
ORD0624,2025-05-09,East,Corporate,Beauty,Perfume,5,2520.42,0.0,12602.1
ORD0625,2025-12-15,North,Corporate,Beauty,Lip Balm,1,2512.46,0.05,2386.84
ORD0626,2025-11-21,Central,Home Office,Home & Kitchen,Water Bottle,3,2178.64,0.05,6209.12
ORD0627,2025-01-05,North,Home Office,Fashion,Jeans,3,645.45,0.05,1839.53
ORD0628,2025-04-02,East,Consumer,Beauty,Shampoo,3,1248.12,0.15,3182.71
ORD0629,2025-12-16,East,Consumer,Home & Kitchen,Table Lamp,2,1326.33,0.0,2652.66
ORD0630,2025-04-28,North,Consumer,Home & Kitchen,Water Bottle,5,1907.93,0.0,9539.65
ORD0631,2025-12-13,North,Corporate,Beauty,Lip Balm,1,3867.37,0.15,3287.26
ORD0632,2025-07-10,South,Home Office,Fashion,Backpack,5,4369.09,0.1,19660.91
ORD0633,2025-05-24,West,Corporate,Beauty,Moisturizer,5,814.58,0.15,3461.97
ORD0634,2025-10-04,West,Consumer,Electronics,USB Hub,3,2088.84,0.0,6266.52
ORD0635,2025-12-24,West,Home Office,Beauty,Shampoo,1,255.74,0.0,255.74
ORD0636,2025-02-21,Central,Corporate,Fashion,Sneakers,5,4335.84,0.0,21679.2
ORD0637,2025-05-02,West,Corporate,Fashion,Backpack,5,1845.86,0.0,9229.3
ORD0638,2025-04-18,West,Consumer,Beauty,Shampoo,3,4299.77,0.05,12254.34
ORD0639,2025-10-20,South,Home Office,Home & Kitchen,Storage Box,2,4107.12,0.05,7803.53
ORD0640,2025-08-10,West,Consumer,Beauty,Moisturizer,2,4039.18,0.0,8078.36
ORD0641,2025-04-01,Central,Home Office,Beauty,Perfume,2,4977.7,0.15,8462.09
ORD0642,2025-06-11,North,Corporate,Beauty,Shampoo,3,2897.26,0.15,7388.01
ORD0643,2025-02-20,North,Corporate,Home & Kitchen,Coffee Maker,2,4105.33,0.1,7389.59
ORD0644,2025-06-21,East,Consumer,Fashion,Sneakers,3,2888.68,0.05,8232.74
ORD0645,2025-07-30,Central,Consumer,Electronics,Bluetooth Speaker,5,1154.0,0.15,4904.5
ORD0646,2025-05-26,North,Corporate,Fashion,Sneakers,5,2538.97,0.1,11425.36
ORD0647,2025-11-11,West,Home Office,Fashion,Backpack,2,4366.64,0.05,8296.62
ORD0648,2025-11-10,East,Corporate,Beauty,Face Wash,1,976.6,0.0,976.6
ORD0649,2025-12-01,West,Corporate,Fashion,Sneakers,5,3293.29,0.05,15643.13
ORD0650,2025-10-28,South,Home Office,Beauty,Perfume,2,1081.65,0.0,2163.3
ORD0651,2025-05-01,North,Consumer,Fashion,T-Shirt,2,1000.17,0.0,2000.34
ORD0652,2025-08-31,North,Corporate,Electronics,Wireless Mouse,4,2714.12,0.0,10856.48
ORD0653,2025-11-13,East,Corporate,Home & Kitchen,Coffee Maker,4,1683.98,0.0,6735.92
ORD0654,2025-11-17,North,Home Office,Home & Kitchen,Water Bottle,5,4223.89,0.0,21119.45
ORD0655,2025-07-02,East,Home Office,Fashion,Backpack,4,4878.91,0.15,16588.29
ORD0656,2025-08-16,Central,Corporate,Home & Kitchen,Storage Box,2,3034.99,0.1,5462.98
ORD0657,2025-09-26,West,Corporate,Fashion,Sneakers,4,2789.41,0.0,11157.64
ORD0658,2025-07-07,Central,Consumer,Beauty,Shampoo,2,1656.15,0.0,3312.3
ORD0659,2025-06-26,West,Corporate,Fashion,Backpack,5,238.92,0.1,1075.14
ORD0660,2025-01-05,Central,Corporate,Beauty,Shampoo,5,1308.83,0.0,6544.15
ORD0661,2025-04-07,West,Corporate,Beauty,Lip Balm,4,2093.81,0.0,8375.24
ORD0662,2025-04-23,Central,Home Office,Fashion,T-Shirt,4,3200.55,0.15,10881.87
ORD0663,2025-12-17,South,Consumer,Fashion,Sneakers,5,4081.28,0.1,18365.76
ORD0664,2025-04-04,West,Corporate,Home & Kitchen,Cookware Set,1,3256.09,0.15,2767.68
ORD0665,2025-12-25,Central,Consumer,Beauty,Moisturizer,3,292.1,0.0,876.3
ORD0666,2025-04-06,North,Consumer,Electronics,Bluetooth Speaker,3,799.19,0.1,2157.81
ORD0667,2025-02-16,East,Corporate,Home & Kitchen,Coffee Maker,4,1241.5,0.1,4469.4
ORD0668,2025-07-10,North,Corporate,Beauty,Face Wash,3,584.07,0.0,1752.21
ORD0669,2025-07-20,West,Consumer,Electronics,USB Hub,4,1070.7,0.05,4068.66
ORD0670,2025-03-04,South,Corporate,Home & Kitchen,Table Lamp,4,1385.38,0.0,5541.52
ORD0671,2025-02-18,East,Consumer,Home & Kitchen,Table Lamp,4,3469.92,0.05,13185.7
ORD0672,2025-11-19,East,Consumer,Electronics,USB Hub,5,785.28,0.1,3533.76
ORD0673,2025-07-04,East,Consumer,Electronics,Keyboard,1,1331.64,0.1,1198.48
ORD0674,2025-03-27,North,Consumer,Fashion,Jacket,1,2098.88,0.0,2098.88
ORD0675,2025-10-25,South,Consumer,Beauty,Lip Balm,2,1981.71,0.0,3963.42
ORD0676,2025-09-13,North,Corporate,Electronics,USB Hub,3,4667.07,0.0,14001.21
ORD0677,2025-11-27,East,Home Office,Home & Kitchen,Storage Box,1,802.97,0.0,802.97
ORD0678,2025-11-27,East,Home Office,Fashion,Backpack,2,301.49,0.1,542.68
ORD0679,2025-03-10,East,Home Office,Fashion,T-Shirt,4,3590.8,0.15,12208.72
ORD0680,2025-12-23,East,Home Office,Beauty,Moisturizer,5,1094.81,0.05,5200.35
ORD0681,2025-08-28,South,Corporate,Fashion,Jacket,5,968.65,0.15,4116.76
ORD0682,2025-06-01,West,Home Office,Fashion,Jacket,3,2378.58,0.15,6065.38
ORD0683,2025-04-05,East,Home Office,Electronics,USB Hub,3,3923.88,0.0,11771.64
ORD0684,2025-02-02,South,Home Office,Beauty,Moisturizer,5,3478.48,0.15,14783.54
ORD0685,2025-05-25,North,Consumer,Fashion,Backpack,3,729.23,0.15,1859.54
ORD0686,2025-03-08,North,Consumer,Home & Kitchen,Coffee Maker,2,712.86,0.0,1425.72
ORD0687,2025-10-20,East,Consumer,Beauty,Perfume,5,3194.06,0.15,13574.75
ORD0688,2025-07-07,West,Consumer,Home & Kitchen,Storage Box,1,261.81,0.0,261.81
ORD0689,2025-08-28,East,Home Office,Electronics,Bluetooth Speaker,5,3767.69,0.1,16954.6
ORD0690,2025-01-30,North,Consumer,Fashion,Jacket,1,3723.64,0.05,3537.46
ORD0691,2025-09-23,South,Home Office,Electronics,Wireless Mouse,2,2750.97,0.0,5501.94
ORD0692,2025-12-03,West,Home Office,Home & Kitchen,Storage Box,2,2879.43,0.15,4895.03
ORD0693,2025-02-24,South,Home Office,Fashion,Backpack,4,4436.56,0.0,17746.24
ORD0694,2025-07-25,East,Corporate,Fashion,Jeans,5,4991.48,0.1,22461.66
ORD0695,2025-10-09,East,Home Office,Fashion,Sneakers,4,3867.08,0.1,13921.49
ORD0696,2025-05-04,East,Corporate,Home & Kitchen,Table Lamp,5,4644.51,0.05,22061.42
ORD0697,2025-08-18,North,Home Office,Beauty,Face Wash,1,4917.19,0.15,4179.61
ORD0698,2025-03-11,East,Consumer,Fashion,T-Shirt,3,4924.09,0.0,14772.27
ORD0699,2025-12-20,South,Consumer,Fashion,Jacket,5,2869.35,0.15,12194.74
ORD0700,2025-01-20,Central,Consumer,Beauty,Shampoo,2,863.36,0.05,1640.38
ORD0701,2025-04-30,South,Home Office,Fashion,Sneakers,1,2937.34,0.15,2496.74
ORD0702,2025-02-09,North,Home Office,Fashion,Backpack,2,2542.73,0.15,4322.64
ORD0703,2025-11-25,East,Corporate,Fashion,T-Shirt,5,2030.42,0.0,10152.1
ORD0704,2025-08-11,North,Home Office,Beauty,Face Wash,2,3787.86,0.15,6439.36
ORD0705,2025-11-20,Central,Home Office,Beauty,Face Wash,3,2716.04,0.05,7740.71
ORD0706,2025-03-18,West,Home Office,Fashion,Jacket,2,934.35,0.1,1681.83
ORD0707,2025-10-22,South,Consumer,Electronics,Keyboard,4,1589.96,0.1,5723.86
ORD0708,2025-06-22,West,Corporate,Electronics,Headphones,5,3776.51,0.15,16050.17
ORD0709,2025-02-13,South,Corporate,Beauty,Lip Balm,4,3913.36,0.0,15653.44
ORD0710,2025-10-14,Central,Home Office,Home & Kitchen,Table Lamp,4,3329.79,0.0,13319.16
ORD0711,2025-09-26,East,Home Office,Home & Kitchen,Water Bottle,1,1477.03,0.1,1329.33
ORD0712,2025-10-22,South,Corporate,Electronics,Wireless Mouse,4,2231.99,0.05,8481.56
ORD0713,2025-06-26,West,Home Office,Electronics,Bluetooth Speaker,2,4939.73,0.15,8397.54
ORD0714,2025-03-16,South,Home Office,Beauty,Face Wash,2,1157.49,0.05,2199.23
ORD0715,2025-02-13,East,Consumer,Electronics,Wireless Mouse,2,4753.92,0.0,9507.84
ORD0716,2025-06-25,South,Home Office,Electronics,Bluetooth Speaker,4,2460.71,0.05,9350.7
ORD0717,2025-10-03,Central,Corporate,Home & Kitchen,Water Bottle,5,2710.68,0.05,12875.73
ORD0718,2025-11-15,North,Corporate,Home & Kitchen,Coffee Maker,4,2997.42,0.15,10191.23
ORD0719,2025-03-29,East,Consumer,Electronics,Bluetooth Speaker,2,3987.1,0.15,6778.07
ORD0720,2025-08-27,North,Consumer,Electronics,Wireless Mouse,4,3368.79,0.05,12801.4
ORD0721,2025-05-30,East,Corporate,Beauty,Moisturizer,4,2639.99,0.0,10559.96
ORD0722,2025-11-02,Central,Home Office,Electronics,Keyboard,2,2602.12,0.1,4683.82
ORD0723,2025-01-12,West,Home Office,Electronics,Keyboard,5,1662.65,0.1,7481.93
ORD0724,2025-03-22,South,Home Office,Electronics,Bluetooth Speaker,3,1904.82,0.05,5428.74
ORD0725,2025-05-22,Central,Corporate,Electronics,Bluetooth Speaker,4,4472.93,0.0,17891.72
ORD0726,2025-04-26,West,Home Office,Home & Kitchen,Cookware Set,4,3352.27,0.0,13409.08
ORD0727,2025-12-14,East,Home Office,Home & Kitchen,Table Lamp,2,2948.91,0.1,5308.04
ORD0728,2025-06-18,Central,Home Office,Beauty,Lip Balm,2,1191.43,0.0,2382.86
ORD0729,2025-12-17,South,Corporate,Home & Kitchen,Water Bottle,3,3503.95,0.15,8935.07
ORD0730,2025-03-16,South,Corporate,Home & Kitchen,Cookware Set,1,2874.23,0.0,2874.23
ORD0731,2025-03-16,West,Home Office,Electronics,Bluetooth Speaker,4,4812.74,0.05,18288.41
ORD0732,2025-11-23,North,Home Office,Fashion,Jeans,2,711.5,0.0,1423.0
ORD0733,2025-11-12,South,Consumer,Fashion,Jacket,5,3138.34,0.15,13337.94
ORD0734,2025-12-18,South,Home Office,Electronics,Bluetooth Speaker,1,3502.08,0.1,3151.87
ORD0735,2025-11-06,West,Consumer,Beauty,Shampoo,2,4289.22,0.1,7720.6
ORD0736,2025-03-25,East,Corporate,Home & Kitchen,Water Bottle,1,2160.23,0.0,2160.23
ORD0737,2025-04-24,Central,Corporate,Home & Kitchen,Water Bottle,1,1048.98,0.1,944.08
ORD0738,2025-12-19,Central,Home Office,Fashion,Backpack,2,2251.27,0.0,4502.54
ORD0739,2025-07-14,Central,Home Office,Fashion,Backpack,5,4706.87,0.15,20004.2
ORD0740,2025-09-26,South,Home Office,Electronics,USB Hub,1,2366.73,0.0,2366.73
ORD0741,2025-10-03,South,Corporate,Beauty,Face Wash,5,2058.51,0.0,10292.55
ORD0742,2025-08-14,East,Home Office,Beauty,Shampoo,3,2413.47,0.1,6516.37
ORD0743,2025-01-28,North,Consumer,Home & Kitchen,Table Lamp,4,633.12,0.15,2152.61
ORD0744,2025-10-27,South,Corporate,Home & Kitchen,Table Lamp,4,1751.61,0.0,7006.44
ORD0745,2025-10-30,North,Consumer,Home & Kitchen,Table Lamp,1,1399.4,0.0,1399.4
ORD0746,2025-02-28,Central,Home Office,Beauty,Shampoo,1,2713.32,0.1,2441.99
ORD0747,2025-03-23,East,Home Office,Beauty,Lip Balm,4,409.75,0.0,1639.0
ORD0748,2025-12-04,West,Corporate,Home & Kitchen,Water Bottle,2,1057.56,0.0,2115.12
ORD0749,2025-06-08,South,Consumer,Beauty,Shampoo,2,763.26,0.0,1526.52
ORD0750,2025-11-15,Central,Consumer,Fashion,T-Shirt,4,2587.61,0.1,9315.4
ORD0751,2025-11-08,West,Corporate,Beauty,Moisturizer,2,3025.54,0.1,5445.97
ORD0752,2025-08-15,East,Home Office,Electronics,USB Hub,5,230.55,0.15,979.84
ORD0753,2025-11-18,North,Consumer,Home & Kitchen,Coffee Maker,2,910.63,0.05,1730.2
ORD0754,2025-01-17,South,Consumer,Fashion,Sneakers,1,434.35,0.1,390.92
ORD0755,2025-12-11,South,Corporate,Fashion,Jacket,5,2945.96,0.15,12520.33
ORD0756,2025-10-24,East,Corporate,Fashion,T-Shirt,1,3887.86,0.05,3693.47
ORD0757,2025-02-04,North,Home Office,Beauty,Lip Balm,1,1604.6,0.0,1604.6
ORD0758,2025-05-21,Central,Consumer,Fashion,Jacket,4,2717.3,0.0,10869.2
ORD0759,2025-02-25,West,Home Office,Electronics,Headphones,5,4681.68,0.05,22237.98
ORD0760,2025-06-12,South,Home Office,Fashion,Jacket,5,4975.12,0.05,23631.82
ORD0761,2025-10-16,Central,Consumer,Beauty,Lip Balm,4,2563.02,0.0,10252.08
ORD0762,2025-12-29,North,Home Office,Fashion,Jeans,1,766.39,0.1,689.75
ORD0763,2025-04-17,South,Consumer,Beauty,Perfume,1,1801.2,0.15,1531.02
ORD0764,2025-11-24,East,Home Office,Home & Kitchen,Cookware Set,3,3991.94,0.05,11377.03
ORD0765,2025-10-09,West,Home Office,Fashion,T-Shirt,1,3491.01,0.05,3316.46
ORD0766,2025-10-19,West,Corporate,Electronics,Keyboard,2,1785.47,0.05,3392.39
ORD0767,2025-01-19,East,Corporate,Home & Kitchen,Table Lamp,2,3209.56,0.15,5456.25
ORD0768,2025-07-31,Central,Home Office,Electronics,USB Hub,3,2910.72,0.05,8295.55
ORD0769,2025-01-10,North,Consumer,Home & Kitchen,Storage Box,3,4036.77,0.05,11504.79
ORD0770,2025-05-24,Central,Home Office,Electronics,Bluetooth Speaker,4,3206.25,0.0,12825.0
ORD0771,2025-07-19,East,Home Office,Home & Kitchen,Storage Box,1,4349.05,0.05,4131.6
ORD0772,2025-01-17,East,Corporate,Fashion,Backpack,1,2584.86,0.0,2584.86
ORD0773,2025-06-04,North,Consumer,Home & Kitchen,Storage Box,3,1039.06,0.05,2961.32
ORD0774,2025-02-17,South,Consumer,Beauty,Lip Balm,1,4034.32,0.15,3429.17
ORD0775,2025-06-24,North,Home Office,Beauty,Lip Balm,3,3921.56,0.0,11764.68
ORD0776,2025-12-13,North,Consumer,Home & Kitchen,Water Bottle,1,2403.97,0.15,2043.37
ORD0777,2025-06-09,North,Home Office,Electronics,USB Hub,1,1798.79,0.0,1798.79
ORD0778,2025-12-04,East,Consumer,Fashion,T-Shirt,5,3839.77,0.0,19198.85
ORD0779,2025-04-09,North,Corporate,Fashion,Sneakers,5,1730.92,0.1,7789.14
ORD0780,2025-03-18,Central,Home Office,Home & Kitchen,Cookware Set,1,272.23,0.15,231.4
ORD0781,2025-02-22,South,Home Office,Home & Kitchen,Storage Box,3,2835.96,0.05,8082.49
ORD0782,2025-05-26,Central,Corporate,Home & Kitchen,Water Bottle,1,1693.61,0.05,1608.93
ORD0783,2025-01-26,North,Corporate,Home & Kitchen,Coffee Maker,4,4534.8,0.0,18139.2
ORD0784,2025-01-28,Central,Home Office,Electronics,Headphones,4,1058.12,0.15,3597.61
ORD0785,2025-12-20,Central,Consumer,Beauty,Lip Balm,3,1698.72,0.0,5096.16
ORD0786,2025-08-27,West,Corporate,Home & Kitchen,Coffee Maker,4,665.86,0.05,2530.27
ORD0787,2025-04-29,West,Consumer,Home & Kitchen,Water Bottle,5,1437.65,0.05,6828.84
ORD0788,2025-12-25,West,Consumer,Fashion,Sneakers,4,2539.03,0.0,10156.12
ORD0789,2025-06-29,Central,Home Office,Beauty,Perfume,2,1553.84,0.05,2952.3
ORD0790,2025-03-07,East,Home Office,Electronics,Headphones,1,1763.17,0.0,1763.17
ORD0791,2025-08-25,Central,Consumer,Beauty,Lip Balm,4,1344.16,0.0,5376.64
ORD0792,2025-09-04,West,Corporate,Beauty,Face Wash,3,1198.54,0.15,3056.28
ORD0793,2025-10-18,Central,Corporate,Fashion,Jacket,2,1029.81,0.0,2059.62
ORD0794,2025-02-28,South,Corporate,Beauty,Shampoo,5,667.74,0.1,3004.83
ORD0795,2025-07-27,West,Corporate,Electronics,USB Hub,1,3489.44,0.15,2966.02
ORD0796,2025-09-11,North,Consumer,Electronics,Wireless Mouse,2,4120.76,0.15,7005.29
ORD0797,2025-12-05,Central,Corporate,Home & Kitchen,Table Lamp,5,1598.22,0.15,6792.44
ORD0798,2025-04-11,West,Home Office,Home & Kitchen,Cookware Set,3,2936.33,0.05,8368.54
ORD0799,2025-06-26,West,Consumer,Electronics,USB Hub,1,3134.16,0.15,2664.04
ORD0800,2025-05-31,Central,Corporate,Electronics,Bluetooth Speaker,5,4844.92,0.0,24224.6
ORD0801,2025-02-26,West,Home Office,Fashion,T-Shirt,2,2271.23,0.15,3861.09
ORD0802,2025-06-12,South,Corporate,Beauty,Perfume,4,2287.91,0.0,9151.64
ORD0803,2025-03-13,West,Consumer,Home & Kitchen,Storage Box,4,4246.97,0.05,16138.49
ORD0804,2025-05-28,South,Home Office,Home & Kitchen,Water Bottle,1,543.38,0.0,543.38
ORD0805,2025-09-07,West,Home Office,Beauty,Moisturizer,1,857.66,0.1,771.89
ORD0806,2025-11-06,Central,Corporate,Beauty,Lip Balm,2,2380.09,0.1,4284.16
ORD0807,2025-07-16,Central,Corporate,Fashion,Jeans,2,2237.9,0.0,4475.8
ORD0808,2025-05-02,North,Home Office,Fashion,Backpack,5,2965.49,0.0,14827.45
ORD0809,2025-09-05,South,Home Office,Fashion,T-Shirt,5,2510.36,0.0,12551.8
ORD0810,2025-09-27,North,Consumer,Fashion,Backpack,5,574.53,0.15,2441.75
ORD0811,2025-08-30,East,Home Office,Electronics,USB Hub,5,1699.0,0.0,8495.0
ORD0812,2025-01-06,East,Corporate,Beauty,Perfume,5,4548.06,0.15,19329.26
ORD0813,2025-06-30,East,Home Office,Fashion,Sneakers,2,368.57,0.15,626.57
ORD0814,2025-10-16,North,Home Office,Fashion,T-Shirt,4,2974.08,0.15,10111.87
ORD0815,2025-05-30,North,Corporate,Electronics,Bluetooth Speaker,4,595.05,0.15,2023.17
ORD0816,2025-05-10,North,Home Office,Home & Kitchen,Storage Box,3,1520.04,0.05,4332.11
ORD0817,2025-02-27,South,Corporate,Home & Kitchen,Storage Box,2,3362.95,0.05,6389.6
ORD0818,2025-12-25,East,Consumer,Home & Kitchen,Table Lamp,2,4035.99,0.0,8071.98
ORD0819,2025-03-16,West,Home Office,Home & Kitchen,Table Lamp,4,3896.77,0.0,15587.08
ORD0820,2025-11-23,North,Home Office,Home & Kitchen,Water Bottle,5,3723.93,0.05,17688.67
ORD0821,2025-05-16,East,Corporate,Electronics,Wireless Mouse,2,2426.27,0.1,4367.29
ORD0822,2025-09-30,Central,Corporate,Home & Kitchen,Table Lamp,4,2477.03,0.0,9908.12
ORD0823,2025-01-07,North,Consumer,Fashion,Backpack,4,3455.77,0.15,11749.62
ORD0824,2025-09-30,East,Corporate,Fashion,Backpack,5,4605.6,0.05,21876.6
ORD0825,2025-05-17,Central,Consumer,Electronics,Bluetooth Speaker,5,2076.54,0.0,10382.7
ORD0826,2025-09-24,North,Consumer,Fashion,Jeans,3,2827.54,0.0,8482.62
ORD0827,2025-07-30,South,Home Office,Electronics,USB Hub,1,3489.4,0.05,3314.93
ORD0828,2025-05-26,North,Home Office,Fashion,Jeans,1,312.76,0.0,312.76
ORD0829,2025-12-03,North,Home Office,Home & Kitchen,Storage Box,1,3597.76,0.0,3597.76
ORD0830,2025-03-08,East,Corporate,Beauty,Lip Balm,2,4499.81,0.0,8999.62
ORD0831,2025-08-28,East,Consumer,Electronics,Headphones,3,3891.92,0.05,11091.97
ORD0832,2025-02-07,East,Corporate,Fashion,T-Shirt,4,2064.23,0.0,8256.92
ORD0833,2025-04-02,Central,Corporate,Beauty,Face Wash,4,4900.23,0.0,19600.92
ORD0834,2025-04-02,South,Home Office,Beauty,Face Wash,2,2794.03,0.1,5029.25
ORD0835,2025-11-26,North,Home Office,Electronics,Headphones,3,694.78,0.0,2084.34
ORD0836,2025-05-09,North,Home Office,Beauty,Face Wash,4,913.5,0.0,3654.0
ORD0837,2025-07-19,North,Home Office,Fashion,Jeans,3,4541.16,0.15,11579.96
ORD0838,2025-12-29,Central,Consumer,Beauty,Perfume,4,2137.78,0.0,8551.12
ORD0839,2025-01-02,East,Home Office,Beauty,Perfume,1,2921.77,0.05,2775.68
ORD0840,2025-06-05,North,Corporate,Beauty,Face Wash,1,1952.71,0.05,1855.07
ORD0841,2025-05-29,South,Corporate,Home & Kitchen,Water Bottle,5,387.79,0.1,1745.06
ORD0842,2025-12-23,South,Consumer,Beauty,Face Wash,3,2534.22,0.1,6842.39
ORD0843,2025-01-19,North,Home Office,Home & Kitchen,Coffee Maker,5,1343.73,0.1,6046.78
ORD0844,2025-11-26,North,Consumer,Fashion,Backpack,5,4830.78,0.1,21738.51
ORD0845,2025-06-23,Central,Corporate,Electronics,Bluetooth Speaker,1,2145.44,0.0,2145.44
ORD0846,2025-12-14,South,Corporate,Home & Kitchen,Storage Box,2,4638.12,0.0,9276.24
ORD0847,2025-12-01,North,Consumer,Electronics,Headphones,5,418.85,0.0,2094.25
ORD0848,2025-11-20,Central,Consumer,Electronics,Bluetooth Speaker,1,2388.69,0.0,2388.69
ORD0849,2025-02-24,North,Consumer,Electronics,Headphones,5,4035.04,0.0,20175.2
ORD0850,2025-08-07,Central,Consumer,Fashion,Backpack,3,778.85,0.15,1986.07
ORD0851,2025-06-14,North,Corporate,Home & Kitchen,Coffee Maker,5,1031.55,0.0,5157.75
ORD0852,2025-03-14,South,Home Office,Beauty,Moisturizer,3,2855.36,0.1,7709.47
ORD0853,2025-01-21,North,Corporate,Home & Kitchen,Coffee Maker,5,2004.43,0.0,10022.15
ORD0854,2025-02-11,East,Corporate,Electronics,Wireless Mouse,2,4644.46,0.15,7895.58
ORD0855,2025-12-22,Central,Corporate,Beauty,Moisturizer,2,885.82,0.05,1683.06
ORD0856,2025-07-30,South,Home Office,Home & Kitchen,Water Bottle,5,3519.03,0.15,14955.88
ORD0857,2025-09-13,South,Consumer,Electronics,Bluetooth Speaker,3,2209.17,0.15,5633.38
ORD0858,2025-03-02,Central,Consumer,Electronics,USB Hub,3,4340.11,0.15,11067.28
